result2.firstname,result2.lastname,result2.scopusid,result2.awardid
"Tommaso","Treu","7003853565","32439"
"Tommaso","Treu","7003853565","38206"
"Tommaso","de,Fernex","6506007788","18162"
"Tommaso","de,Fernex","6506007788","20649"
"Tommaso","de,Fernex","6506007788","37835"
"Tommaso","de,Fernex","6506007788","40711"
"Tommy","Minyard","6506590278","10820"
"Tommy","Minyard","6506590278","26548"
"Tommy","Minyard","6506590278","9564"
"Tommy","Parker","56189946300","28750"
"Tomoko","Komada","7003658978","11751"
"Tomoko","Matsuo","7403702957","37158"
"Tomomi","Suwa","24172177800","30457"
"Tomonari","Furukawa","7403160322","12340"
"Tomonari","Furukawa","7403160322","20148"
"Tonatiuh","Rodriguez-Nikl","34870595300","18049"
"Tong","Zhang","11140240300","12802"
"Tong","Zhang","35212345600","12802"
"Tong","Zhang","35365637400","12802"
"Tong","Zhang","55561572200","12802"
"Tong","Zhang","7401648216","12802"
"Tong","Zhang","7404373726","12802"
"Tong","Zhang","7404373835","12802"
"Tong","Zhang","7404374486","12802"
"Tong","Zhang","7404374602","12802"
"Tong","Zhang","8256690900","12802"
"Tongguang","Zhai","7003277588","13731"
"Tonghai","Yang","35800233100","12610"
"Tonghai","Yang","35800233100","40731"
"Tonghun","Lee","8311069900","19674"
"Tongtong","Li","16025829200","14910"
"Tongtong","Li","16025829200","16396"
"Tongtong","Li","16025829200","42407"
"Tongtong","Li","16025829200","8068"
"Tongtong","Li","56076872700","16396"
"Tongtong","Li","56076872700","42407"
"Tongtong","Li","56089878400","16396"
"Tongtong","Li","56089878400","42407"
"Tongtong","Li","56712146700","14910"
"Tongtong","Li","56712146700","16396"
"Tongtong","Li","56712146700","42407"
"Tongtong","Li","56712146700","8068"
"Tongtong","Li","7406374271","14910"
"Tongtong","Li","7406374271","16396"
"Tongtong","Li","7406374271","42407"
"Tongtong","Li","7406374271","8068"
"Toni","Barstis","6506630943","29454"
"Toni","Kutchan","7006290255","34818"
"Tonio","Buonassisi","6602921894","4330"
"Tony","Cai","7102610184","30811"
"Tony","Forest","35227189500","22147"
"Tony","Fountain","8872524300","10822"
"Tony","Han","13606333700","5699"
"Tony","Heinz","56682646700","211"
"Tony","Heinz","56682646700","8784"
"Tony","Heinz","56709351100","211"
"Tony","Heinz","7006402477","211"
"Tony","Heinz","7006402477","8784"
"Tony","Mitchell","7402175119","19823"
"Tony","O'Driscoll","6506486025","8555"
"Tony","Ro","55781409900","9755"
"Tony","Ro","56821496100","9755"
"Tony","Ro","7402939875","9755"
"Tony","Schmitz","7005160994","20763"
"Tony","Schmitz","7005160994","41651"
"Tony","Wong","7403531275","9919"
"Tonya","Bartell","36712962200","15877"
"Tonya","Kuhl","7005632780","32685"
"Tonya","Smith-Jackson","6602831234","11823"
"Tonya","Smith-Jackson","6602831234","33531"
"Tonya","Stone","24081055800","26827"
"Tor","Kwembe","6506867443","14649"
"Tor","Kwembe","6506867443","24974"
"Tora","Bikson","6602224515","8603"
"Torbert","Rocheford","7004133450","1131"
"Torgny","Gustafsson","35917842600","6943"
"Torgny","Gustafsson","35917842600","8886"
"Tori","Forbes","9239019200","18748"
"Torsten","Hegmann","6603090612","42033"
"Torsten","Struck","6602981003","4156"
"Torsten","Suel","55937037300","16065"
"Torsten","Suel","55937037300","8067"
"Toru","Shiozaki","17435775100","28016"
"Toshikazu","Miyoshi","55793544600","31840"
"Toshikazu","Miyoshi","56611333000","31840"
"Touradj","Solouki","7003706374","39152"
"Townsend","Peterson","55665562300","209"
"Townsend","Peterson","55665562300","25965"
"Townsend","Peterson","55665562300","33619"
"Trac","Tran","7202887829","37193"
"Tracey","Ho","56597411400","34398"
"Tracey","Ho","7402460616","34398"
"Tracey","Wilson","7403496415","9675"
"Traci","Grzymala","56008726600","22870"
"Tracie","Costantino","6603465210","12263"
"Tracy","Brettmann","8597822200","6335"
"Tracy","Camp","7005054897","17368"
"Tracy","Camp","7005054897","18124"
"Tracy","Hammond","8552693500","36873"
"Tracy","Hammond","8552693500","9150"
"Tracy","Irani","8959865100","35137"
"Tracy","Kahn","7101790263","29900"
"Tracy","Nelson","7401431037","31164"
"Tracy","Rausch","16176117300","17187"
"Tracy","Villareal","7003974466","35074"
"Travis","Barman","55958101800","31162"
"Travis","Breaux","9134075300","24946"
"Travis","Breaux","9134075300","38765"
"Travis","Columbus","8238200200","40998"
"Travis","Glenn","56425522900","9722"
"Travis","Glenn","7005672239","9722"
"Travis","Griffin","7202248590","19660"
"Travis","Holman","7005042962","25975"
"Travis","Holman","7005042962","6972"
"Travis","Marsico","11640461900","32074"
"Travis","Marsico","11640461900","5521"
"Travis","Reynolds","17344428200","29463"
"Travis","Schedler","6506382589","31401"
"Travis","Waller","7103038302","4047"
"Travis","Wendel","6603715801","26066"
"Travis","Williams","25924124600","5077"
"Treavor","Boyer","8632322000","11174"
"Treavor","Boyer","8632322000","17866"
"Trent","Jaeger","57188651182","31847"
"Trent","Jaeger","57188651182","8043"
"Trent","Montgomery","7004826618","27345"
"Trenton","Franz","35268331200","39458"
"Tresa","Pollock","56151352100","6900"
"Trevor","Creamer","7003634547","29294"
"Trevor","Darrell","7003377605","14413"
"Trevor","Harding","7102631702","9948"
"Trevor","Hayton","10439046600","29830"
"Trevor","Pinch","6701714381","39149"
"Trevor","Thornton","7004444402","13289"
"Trey","Ideker","55403606200","23"
"Trina","Hamilton","23060427900","40142"
"Trina","Roberts","14012609700","39559"
"Trisha","Spanbauer","35732505300","18604"
"Tristan","Collins","56533192400","41340"
"Tristram","Seidler","56806627900","14011"
"Troy","Butler","56071644700","15899"
"Troy","Carter","7201801402","25949"
"Troy","Carter","8666168400","12824"
"Troy","Carter","8666168400","25949"
"Troy","Carter","8666168400","4116"
"Troy","McDaniel","13009001800","7849"
"Troy","Van,Voorhis","6603854124","40554"
"Truell","Hyde","7102151402","32815"
"Truman","Young","55755053200","19240"
"Truman","Young","55755053200","4711"
"Trung","Nguyen","24171745600","4200"
